10858518499,2,105913,102523
4708479887,2,66161,71167
6681112337,2,78593,85009
5475638501,2,81637,67073
9773478151,2,105601,92551
9010175087,2,97499,92413
14883131371,2,128273,116027
6727683043,2,97301,69143
8822464439,2,77369,114031
7726967971,2,97003,79657
9487209059,2,80933,117223
10735420757,2,89591,119827
9253365547,2,106937,86531
12384728113,2,99643,124291
7414442977,2,84691,87547
13464814541,2,111731,120511
8026004477,2,78317,102481
8949775841,2,84011,106531
9124985351,2,90947,100333
8730708947,2,114967,75941
12079638257,2,106591,113327
12140560067,2,93229,130223
11887631153,2,95539,124427
5500166081,2,70841,77641
8470013467,2,124181,68207
5808918077,2,78101,74377
6245502667,2,79967,78101
8234438941,2,81409,101149
10633338299,2,124979,85081
8715162887,2,70039,124433
10317584689,2,95527,108007
13605019201,2,122921,110681
8516236529,2,123619,68891
11762632807,2,130619,90053
9466742101,2,103769,91229
11347981277,2,125197,90641
15574345343,2,129193,120551
8741629019,2,121687,71837
8689445269,2,106427,81647
12807941527,2,106903,119809
11431451309,2,113287,100907
12684829741,2,101603,124847
12734897551,2,109507,116293
9630131527,2,113039,85193
12047341927,2,107507,112061
7367283559,2,96553,76303
12381264059,2,128467,96377
9084122119,2,105899,85781
14039913427,2,111427,126001
9879727391,2,124897,79103
8244578533,2,75989,108497
5725579513,2,79769,71777
12126407809,2,101399,119591
10697977253,2,108127,98939
7737821423,2,69653,111091
10908145519,2,124703,87473
8845085287,2,116639,75833
10971684709,2,90583,121123
8763936647,2,125183,70009
8538890023,2,74687,114329
11425595347,2,101141,112967
8331911677,2,72883,114319
12536827519,2,110339,113621
6414086069,2,86491,74159
8655138103,2,73961,117023
10647020717,2,110569,96293
15228825091,2,129083,117977
9053446613,2,75997,119129
7083701257,2,96797,73181
11971566979,2,129707,92297
7448779879,2,111973,66523
7708113631,2,73361,105071
7800512131,2,71233,109507
9076354403,2,74573,121711
9219044311,2,93719,98369
8040745837,2,69737,115301
11476248491,2,96149,119359
7851619883,2,103511,75853
7270470661,2,109987,66103
7216499911,2,107119,67369
8686421857,2,103043,84299
8243070013,2,122579,67247
11251458403,2,107119,105037
9150868459,2,122651,74609
9139415291,2,105379,86729
11157027029,2,105817,105437
10134309233,2,84121,120473
6437916137,2,88117,73061
8157461021,2,108907,74903
9238360739,2,84317,109567
10758861671,2,89017,120863
6873980807,2,89269,77003
8194699379,2,70619,116041
11219860997,2,97711,114827
6135168407,2,82721,74167
9701236841,2,90709,106949
6360212489,2,86239,73751
5639143579,2,76649,73571
12901458589,2,113891,113279
9826388389,2,89317,110017
9027602587,2,125017,72211
8330299613,2,96401,86413
11138493749,2,126031,88379
11820833209,2,96671,122279
9327407521,2,90821,102701
4802869373,2,67493,71161
12694184267,2,103951,122117
7252465873,2,105449,68777
7437724831,2,82657,89983
8527870537,2,79531,107227
12741510953,2,109961,115873
13004215051,2,105167,123653
10064796743,2,101641,99023
8730251911,2,80611,108301
11878379143,2,93493,127051
11590342303,2,94121,123143
14659656229,2,119699,122471
7880436793,2,96953,81281
9386793587,2,80407,116741
10351780919,2,97879,105761
11897438479,2,123701,96179
9533172469,2,74131,128599
14860179937,2,126001,117937
11189246339,2,94841,117979
9271947691,2,107033,86627
8314259651,2,118709,70039
7275983521,2,108401,67121
6660415163,2,68053,97871
13271136589,2,126499,104911
9505469327,2,102013,93179
9220018019,2,72763,126713
7823418727,2,75743,103289
9476118403,2,98927,95789
10683769819,2,107171,99689
10451789147,2,97169,107563
9404947439,2,84011,111949
8540737721,2,97813,87317
8999875219,2,122887,73237
5952748709,2,66809,89101
5803274839,2,77587,74797
10836612317,2,120997,89561
7503063709,2,79967,93827
4663380797,2,68207,68371
9121333451,2,108377,84163
15164353921,2,130681,116041
9324276589,2,88117,105817
10153528127,2,97367,104281
7904778911,2,67631,116881
6350243587,2,69257,91691
9726022447,2,100379,96893
10115143043,2,93809,107827
6658445047,2,87149,76403
9858070921,2,128761,76561
7430952913,2,75731,98123
6462312407,2,66137,97711
6736739341,2,93497,72053
9112155473,2,77543,117511
8311739099,2,92737,89627
11064463577,2,105701,104677
8256239093,2,82231,100403
8642250157,2,95561,90437
7891486859,2,86083,91673
11338154053,2,104879,108107
6395498159,2,75571,84629
8092257787,2,108707,74441
10873849741,2,104789,103769
10424121661,2,112103,92987
8239717049,2,68261,120709
15245054563,2,129733,117511
9041191111,2,129491,69821
6049028197,2,78517,77041
7449440431,2,106243,70117
9980959999,2,93851,106349
7918823989,2,72287,109547
5656342949,2,68329,82781
13496085019,2,105263,128213
8819739377,2,105967,83231
7415443429,2,109303,67843
8223234421,2,77191,106531
14830396397,2,126839,116923
6895394839,2,89329,77191
8420100137,2,119687,70351
5092196647,2,75553,67399
13026316643,2,106087,122789
7261635847,2,76907,94421
10681178023,2,117413,90971
8692012141,2,82499,105359
8304409297,2,126397,65701
11964912077,2,93967,127331
11996533249,2,108359,110711
6693559507,2,79301,84407
8439130087,2,72953,115679
8913280601,2,82301,108301
9220136729,2,124679,73951
6190264943,2,89809,68927
11926784593,2,118619,100547
10604425789,2,121453,87313
8082699091,2,121843,66337
8458286113,2,105251,80363
10062437503,2,93937,107119
9381782959,2,79847,117497
10350326123,2,91733,112831
10161473867,2,100193,101419
8313549697,2,94613,87869
10293194651,2,110807,92893
8353145399,2,88589,94291
6921809413,2,74731,92623
12010153709,2,126307,95087
5342565913,2,72949,73237
8314630549,2,79301,104849
9906404867,2,80831,122557
12419877311,2,123619,100469
14680659109,2,121711,120619
13754835631,2,120181,114451
10715603621,2,118343,90547
8681846903,2,126001,68903
11264474761,2,121711,92551
12786798737,2,112831,113327
9563102371,2,87359,109469
8431184851,2,70271,119981
14192403461,2,124193,114277
9205759781,2,102251,90031
10631829941,2,109097,97453
6691898459,2,80107,83537
9719568013,2,80329,120997
8874823609,2,81463,108943
11301944807,2,116009,97423
9887229013,2,79397,124529
