18574963630233271,74061803,250803557
12691803720583319,77174677,164455547
20931164980686451,88743521,235861331
26481422875635961,105019877,252156293
21765678027385967,84938993,256250719
22200030256538983,88984697,249481439
23448990861878903,102683617,228361559
22896041485969661,134086663,170755547
21915009471450409,124149679,176520871
21289194199161101,133213931,159812071
24229333699473613,93738299,258478487
25498223377021981,98156867,259770143
18980023729958813,128938067,147202639
16547741361074201,71305691,232067611
28220162520317687,129545093,217840459
15047204907227161,70734791,212727071
14122574619579493,78295069,180376297
10524082812022421,75555329,139289749
17062053171432001,76705949,222434549
18118612953949967,69255937,261618191
19162183999827019,72587341,263987959
19800363537521603,102983633,192267091
22842144476430931,85656611,266671121
22630516142655193,118059457,191687449
15872451617633129,67352639,235661911
25263652936510627,131815741,191658847
11995203535130267,67481371,177755777
21770075417749993,84609587,257300339
17821603258894697,84339121,211308857
22007481202492057,106762559,206134823
22644822161306467,115372703,196275389
17968514268169639,104968147,171180637
24103304103752479,124848167,193060937
16843410950869403,105936529,158995307
13938247836050803,102004159,136643917
14386589385030011,70154233,205070867
23272703385748123,128264317,181443319
30388323628422167,114848837,264594091
23364478002266267,119192387,196023241
21883771493791303,127036097,172264199
22928229036001339,89668699,255699361
21221192335426553,127379311,166598423
33206428836185743,131043767,253399529
16104095261721133,91807519,175411507
23840358081901643,95951659,248462177
14346726678711919,90982753,157686223
14965559724212549,104379491,143376439
26639726327907551,108927641,244563511
16866113049331069,114940151,146738219
16287458124874217,112355587,144963491
19299677638612127,120144503,160637209
16573269197350501,79735207,207853843
17765499867886499,93918859,189157961
29427577016336567,133700341,220100987
29816728930248461,116989907,254865823
22225931475086477,133139299,166937423
22581679455189691,84359731,267683161
10758953339674081,75444619,142607299
18350341177511047,91705891,200099917
22722159264170063,127461619,178266677
24026159125113191,111488387,215503693
20804208601400111,87570097,237572063
31967571957290623,133406263,239625721
17459144318251747,97885937,178362131
19594012673640623,114820837,170648579
22911721571366609,104004941,220294549
21918570455233057,127134851,172404107
18598307260828991,89132023,208660217
21747232039098653,109932619,197823287
10007050171087001,73384523,136364587
10152709740165689,69753707,145550827
13215707384437807,90752351,145623857
20840247339804731,94416703,220726277
29622008869039393,126772523,233662691
25904369925588409,120002683,215864923
17395564325136919,113401469,153398051
17600015164949923,109838693,160235111
15063292028448479,87018583,173104313
19066592540879711,122985053,155031787
19884476943882857,84097511,236445487
17435458370652851,100658347,173214233
23444266178353399,113280847,206957017
14910346637141429,96773561,154074589
13348078648549349,88985909,150002161
17202643848119759,108635621,158351779
21336192211722371,116821037,182639983
19961438033120323,109114547,182940209
17986164015230317,106555957,168795481
13343072781079799,71587543,186388193
20231859688233131,109397903,184938277
25415405886026171,99786829,254696999
15491089072233287,72749969,212936023
17449324473587639,98387683,177352733
22567909776386003,89566447,251968349
18060872835874061,101394289,178125149
17875364347713947,87977471,203181157
11997508848115423,81838219,146600317
30176749693240109,130487141,231262249
14983966313961311,79547651,188364661
14999990168100011,89753969,167123419
25918136006623169,112400731,230586899
16245034384931167,69613513,233360359
15703682080704377,95084741,165154597
27625937226391453,112781731,244950463
24239209512671017,102618697,236206561
33014444695603331,133092059,248057209
19630688957338357,76879589,255343313
26524670128569649,127198697,208529417
14961765461993243,94939157,157593199
14109595781083307,100214171,140794417
17718444334678537,103424329,171317953
21676610446991389,95043589,228070201
20315520222907807,109726241,185147327
10951239573569821,75042883,145933087
14849811197519527,87493249,169725223
12438628992095441,88089227,141204883
17677415079670963,94395313,187270051
23118035068598839,110034061,210098899
20275689385766963,83100271,243990653
25942483257106321,124381603,208571707
23455588998252899,115473101,203125999
15466741415687347,102238711,151280677
22301705927179127,124462571,179184037
22111482043538179,87881257,251606347
12548790050961347,89157907,140747921
26966902771151263,104040667,259195789
9383340578723197,67303699,139417903
26352265598821663,112283849,234693287
26180003880353903,105427603,248322101
15928025435819869,101926673,156269453
21868044963105983,84902833,257565551
11590198211201993,74104013,156404461
19710716724777041,96521389,204210869
30864576013612301,128584177,240034013
18621193399824809,78626657,236830537
14208507542968463,72726103,195370121
15668154116889977,87730933,178593269
9971566048240193,69752167,142957079
23739827648497157,131852849,180047893
20436786584503829,116045359,176110331
22567178167693403,129163457,174717979
16919058144069911,118846967,142360033
19477586276385101,120125059,162144239
17296155244179397,76279873,226745989
20740199037559849,91708087,226154527
26797431761813623,104404331,256669733
29760693561584683,116759311,254889253
15314980093687639,100812949,151914811
25905674977783973,115438949,224410177
13143828957854383,94165537,139582159
31423068504402331,125875273,249636547
24481656352163513,110887237,220779749
29798280767257417,119434291,249495187
29453879612947417,113691233,259069049
29136719919537619,132394081,220075699
26938125741935983,101927173,264287971
15806213988708499,77922157,202846207
32433139222210681,123922349,261721469
21778968494559919,81680969,266634551
12318881927417309,71084107,173300087
13561164306924673,92214281,147061433
27186651338508353,132478987,205214819
26972520805761763,131708461,204789583
18801979193263801,78855457,238435993
21043681966278707,100253353,209905019
33736377865701127,133281997,253120291
18494682600347147,108431047,170566301
20909343421882327,103070017,202865431
24149593847574383,96579233,250049551
12821811924644441,92732903,138266047
29817829222879199,124502681,239495479
25559185722993281,110005229,232345189
24388864592982787,114706357,212619991
28047389646151933,129580567,216447499
21601543516504631,88036601,245370031
23595665785116559,133747219,176419861
25389456132691999,127945351,198439849
15810999111246949,103267763,153106823
24449524984349957,91366757,267597601
14301082897607711,80954053,176656787
35992686630024253,134170193,268261421
25022970096156169,111363169,224697001
29883248652657013,117267691,254829343
19566168596391623,77481277,252527699
17298944280487327,79678349,217109723
24380935110406631,111137227,219376853
18808350737504147,110083471,170855357
21241722798153311,84232321,252180191
16401623506544461,105797281,155028781
16842203547077947,68762377,244933411
14772536786609963,78914179,187197497
22195767222741703,123198599,180162497
14672529312029801,89602607,163751143
16302251562166501,91289897,178576733
26857925691886799,117689293,228210443
16495401391904189,68373499,241254311
15233834669049323,75326123,202238401
25281934449203741,103155977,245084533
18985313566802111,94390181,201136531
15760214793236869,113491463,138866963
25708986167905811,105194723,244394257
15872478473174591,86764289,182937919
21250717274163673,127478749,166700077
26013052899993119,112339847,231556777
22240887149779393,89441923,248662891
19813242087607183,92826359,213444137
29704416005138629,114971491,258363319
19775122749915227,109784687,180126421
15981348359064211,107482267,148688233
24390509998737247,107760803,226339349
21634354252035647,119284343,181367929
13825499345857571,97578407,141686053
30726418641702253,132409133,232056641
13029768465307577,72132611,180636307
22648394398085311,94715837,239119403
17141092626140867,125894647,136154261
14008953030370093,91572623,152981891
18310969580882761,111648337,164005753
28628253122357641,123459521,231883721
27439654061522803,104425327,262768189
15525912301318129,102877403,150916643
19658641719583313,93878581,209404973
30371783163810427,119346499,254484073
23464800586983389,99696277,235362857
20205465880007099,111479411,181248409
17565865129171433,73306963,239620691
24833880487547009,95303041,260578049
13644050967800821,70191323,194383727
28386439351985903,130383277,217715339
10154537012816899,71266841,142486139
13497799242528563,80458303,167761421
20693683026292621,80656237,256566433
20710730309532391,80264909,258029699
24977193768398843,118724831,210378853
26028044568422527,124932989,208336043
24155551112053819,126269357,191301767
17920133352987389,101681941,176237129
15958965009375629,111117407,143622547
24405731668307021,102474817,238163213
21928592255108477,100359887,218499571
16107887218891801,89786857,179401393
15286683133670561,75604033,202194017
22369412979159307,111190951,201180157
23914675125079429,98241817,243426637
25918604980071317,116250283,222955199
10814977057485047,77992111,138667577
10690834461078181,67833299,157604519
23025293275352591,116674133,197347027
16908148779541559,103939439,162673081
20902949820076801,105535783,198065047
20003229572834021,112832897,177281893
26808387112551593,133333063,201063311
26595687678268123,107240213,248001071
16729943046428093,97744709,171159577
26763315202275859,112810403,237241553
19509505442998037,76868581,253803377
24823017258704843,117105031,211972253
21072606755827049,128660999,163783951
17670136175522197,72444161,243913877
32870118838595141,129121189,254567969
28527868124048971,107163347,266209193
14593554105272399,84640499,172418101
18656078895410339,120639091,154643729
10072672140416771,69059189,145855639
22855600354613317,122217677,187007321
24508291146922837,130858709,187288193
30972410237083397,126910079,244050043
18210896692331653,94363877,192985889
18444734492638253,103210799,178709347
24250755434280689,97766129,248048641
19746836445878921,75628793,261102097
10813371244182569,69801503,154916023
18550947380247089,75891209,244441321
21956137385408693,119896939,183125087
34635258056273291,133989683,258491977
16478775212609219,106365757,154925567
18423765828005579,71554073,257480323
21442277544678091,108654877,197342983
19662250678976887,107658449,182635463
25254803959324501,97161881,259925021
18375218911186801,116615137,157571473
27104291814809723,117911389,229870007
17999690326777697,118461589,151945373
12307586163655901,88848743,138522907
19254571876234741,130132753,147960997
20248463117843297,84863663,238599919
20075581799713417,109038907,184113931
19045870798439099,100826489,188897491
21651980621208827,94735241,228552547
25620913097148361,112252159,228244279
20261415780713479,103152013,196422883
