839505457391732413,2,871897703,962848571
734770954696129051,2,1058822579,693950969
527792639004202301,2,929734807,567680843
765434012227116647,2,712912427,1073671861
534679692890726027,2,596608723,896198249
367736317384645939,2,586080269,627450431
692999964080873651,2,679923119,1019232829
714981973123379893,2,858768193,832566901
767066372854768313,2,746113559,1028082607
690754679676888991,2,997464107,692510813
714057451133054111,2,888395941,803760371
795932304456067309,2,909820621,874823329
387278101059193523,2,678657401,570653323
653157817676733223,2,756962543,862866761
661743924294260671,2,869114551,761400121
702647390978062997,2,696062053,1009460849
788382382764383461,2,933376429,844656409
362502068933895329,2,622584901,582253229
681283936250313103,2,958232731,710979613
469305910323280577,2,834549739,562346243
426882288286654309,2,625378213,682598593
967701373893199037,2,979074193,988384109
434092455751155541,2,717952357,604625713
537474482592461107,2,846714857,634776251
719771829247299799,2,821431231,876241129
638336094369146737,2,645387151,989074687
860928755269232791,2,837431549,1028058659
785027665246279901,2,800214691,981021311
409934853036946949,2,680069693,602783593
637244538414587627,2,628399223,1014075949
625434464853483683,2,797072077,784664879
735553339627927213,2,757880047,970540579
379902732782177623,2,545025589,697036507
650916517006591567,2,610420673,1066340879
730169574525571099,2,714567097,1021834867
603807264968181829,2,824034737,732744917
424111029363696707,2,657852413,644690239
484828432422978503,2,679550647,713454449
531194966050784977,2,586927903,905042959
767331415314595081,2,821377103,934201127
535333831666492169,2,767476553,697524673
479162246486494009,2,626997529,764217121
535505451486197519,2,849338389,630497171
777076945618743229,2,1071989251,724892479
629177781541560673,2,907083761,693626993
710926786043932027,2,713688533,996130319
471733815321340423,2,609023209,774574447
570082838880149953,2,747218299,762940147
635864798026981517,2,719358127,883933571
677003079164326363,2,1031599379,656265497
601195478673340567,2,725157011,829055597
601322448053455343,2,1050952933,572168771
1048056442031601439,2,1068465443,980898773
590232986450990581,2,626277571,942446311
1085474304381175213,2,1063083869,1021061777
320869941033865571,2,565818731,567089641
763575584040321421,2,988238257,772663453
488018020251172909,2,718250903,679453403
857196392888682277,2,908086177,943959301
836820891892283267,2,812032063,1030526909
498331102900864813,2,638178127,780865219
796699879584575431,2,767063977,1038635503
